week_start,approving,disapproving,unsure_or_no_data,BusinessApplications,ConstructionSpending,DurableGoodsNewOrders,InternationalTrade_Exports,ManuInventories,ManuNewOrders,NewHomesForSale,NewHomesSold,ResConstPermits,ResConstUnitsCompleted,ResConstUnitsStarted,RetailInventories,SalesForRetailAndFood,WholesaleInventories,orders_outcome_var
2024-03-17,40.0,55.0,5.0,432822,2135771,282096,260681,857397,583953,466,683,1485,1491,1299,785658,703738,894435,1
2024-03-03,40.0,55.0,5.0,432822,2135771,282096,260681,857397,583953,466,683,1485,1491,1299,785658,703738,894435,1
2024-03-10,40.0,55.0,5.0,432822,2135771,282096,260681,857397,583953,466,683,1485,1491,1299,785658,703738,894435,1
2024-03-31,40.0,55.0,5.0,432822,2135771,282096,260681,857397,583953,466,683,1485,1491,1299,785658,703738,894435,1
2024-06-02,38.0,58.0,4.0,430829,2143970,263541,265316,858851,563972,468,672,1454,1725,1329,805591,702350,901488,0
2024-06-23,38.0,58.0,4.0,430829,2143970,263541,265316,858851,563972,468,672,1454,1725,1329,805591,702350,901488,0
2024-06-09,38.0,58.0,4.0,430829,2143970,263541,265316,858851,563972,468,672,1454,1725,1329,805591,702350,901488,0
2024-06-30,38.0,58.0,4.0,430829,2143970,263541,265316,858851,563972,468,672,1454,1725,1329,805591,702350,901488,0
2024-06-16,38.0,58.0,4.0,430829,2143970,263541,265316,858851,563972,468,672,1454,1725,1329,805591,702350,901488,1
2024-05-12,39.0,56.0,5.0,424250,2168211,282987,260884,859416,583300,468,672,1399,1557,1315,798227,704309,901184,0
2024-05-19,39.0,56.0,5.0,424250,2168211,282987,260884,859416,583300,468,672,1399,1557,1315,798227,704309,901184,0
2024-05-26,39.0,56.0,5.0,424250,2168211,282987,260884,859416,583300,468,672,1399,1557,1315,798227,704309,901184,0
2024-05-05,39.0,56.0,5.0,424250,2168211,282987,260884,859416,583300,468,672,1399,1557,1315,798227,704309,901184,0
2008-03-30,32.0,64.0,4.0,220328,1103446,234868,152900,573237,473829,470,535,967,1195,1005,499066,372745,435780,0
2008-03-23,32.0,64.0,4.0,220328,1103446,234868,152900,573237,473829,470,535,967,1195,1005,499066,372745,435780,0
2008-03-16,32.0,64.0,4.0,220328,1103446,234868,152900,573237,473829,470,535,967,1195,1005,499066,372745,435780,0
2008-03-09,32.0,64.0,4.0,220328,1103446,234868,152900,573237,473829,470,535,967,1195,1005,499066,372745,435780,0
2008-03-02,32.0,64.0,4.0,220328,1103446,234868,152900,573237,473829,470,535,967,1195,1005,499066,372745,435780,2
2024-09-01,42.0,55.0,3.0,427131,2142427,285908,270015,857285,585571,471,736,1425,1673,1355,823759,716388,903300,0
2024-09-15,42.0,55.0,3.0,427131,2142427,285908,270015,857285,585571,471,736,1425,1673,1355,823759,716388,903300,0
2024-09-22,42.0,55.0,3.0,427131,2142427,285908,270015,857285,585571,471,736,1425,1673,1355,823759,716388,903300,0
2024-09-29,42.0,55.0,3.0,427131,2142427,285908,270015,857285,585571,471,736,1425,1673,1355,823759,716388,903300,2
2024-09-08,42.0,55.0,3.0,427131,2142427,285908,270015,857285,585571,471,736,1425,1673,1355,823759,716388,903300,2
2024-08-18,43.0,53.0,4.0,432604,2162132,286955,272651,859939,587023,471,691,1470,1763,1379,818383,710038,905386,0
2024-08-04,43.0,53.0,4.0,432604,2162132,286955,272651,859939,587023,471,691,1470,1763,1379,818383,710038,905386,0
2024-08-11,43.0,53.0,4.0,432604,2162132,286955,272651,859939,587023,471,691,1470,1763,1379,818383,710038,905386,0
2024-08-25,43.0,53.0,4.0,432604,2162132,286955,272651,859939,587023,471,691,1470,1763,1379,818383,710038,905386,0
2008-01-13,33.333333333333336,61.666666666666664,5.0,208848,1111347,239389,151094,568357,478676,487,627,1094,1331,1084,501733,375236,430048,0
2008-01-06,33.333333333333336,61.666666666666664,5.0,208848,1111347,239389,151094,568357,478676,487,627,1094,1331,1084,501733,375236,430048,3
2008-01-20,33.333333333333336,61.666666666666664,5.0,208848,1111347,239389,151094,568357,478676,487,627,1094,1331,1084,501733,375236,430048,6
2008-01-27,33.333333333333336,61.666666666666664,5.0,208848,1111347,239389,151094,568357,478676,487,627,1094,1331,1084,501733,375236,430048,3
2005-09-04,43.75,52.75,3.5,184171,1148438,203997,107156,463598,404154,487,1244,2263,1922,2151,460270,343956,358769,0
2005-09-11,43.75,52.75,3.5,184171,1148438,203997,107156,463598,404154,487,1244,2263,1922,2151,460270,343956,358769,0
2005-09-25,43.75,52.75,3.5,184171,1148438,203997,107156,463598,404154,487,1244,2263,1922,2151,460270,343956,358769,0
2005-09-18,43.75,52.75,3.5,184171,1148438,203997,107156,463598,404154,487,1244,2263,1922,2151,460270,343956,358769,0
2005-10-09,40.666666666666664,56.333333333333336,3.0,230042,1160831,209901,109813,467552,409487,490,1336,2170,1962,2065,461942,344097,361845,0
2005-10-02,40.666666666666664,56.333333333333336,3.0,230042,1160831,209901,109813,467552,409487,490,1336,2170,1962,2065,461942,344097,361845,6
2005-10-16,40.666666666666664,56.333333333333336,3.0,230042,1160831,209901,109813,467552,409487,490,1336,2170,1962,2065,461942,344097,361845,3
2005-10-30,40.666666666666664,56.333333333333336,3.0,230042,1160831,209901,109813,467552,409487,490,1336,2170,1962,2065,461942,344097,361845,6
2005-10-23,40.666666666666664,56.333333333333336,3.0,230042,1160831,209901,109813,467552,409487,490,1336,2170,1962,2065,461942,344097,361845,3
2024-11-17,37.0,58.0,6.0,450740,2152581,284712,273366,859316,586136,490,664,1493,1621,1294,827269,725925,901592,0
2024-11-10,37.0,58.0,6.0,450740,2152581,284712,273366,859316,586136,490,664,1493,1621,1294,827269,725925,901592,0
2024-11-03,37.0,58.0,6.0,450740,2152581,284712,273366,859316,586136,490,664,1493,1621,1294,827269,725925,901592,0
2024-11-24,37.0,58.0,6.0,450740,2152581,284712,273366,859316,586136,490,664,1493,1621,1294,827269,725925,901592,1
2007-12-02,34.5,61.0,4.5,245556,1115141,244443,147428,563043,481274,497,619,1149,1328,1037,500578,374298,424602,0
2007-12-30,34.5,61.0,4.5,245556,1115141,244443,147428,563043,481274,497,619,1149,1328,1037,500578,374298,424602,0
2007-12-23,34.5,61.0,4.5,245556,1115141,244443,147428,563043,481274,497,619,1149,1328,1037,500578,374298,424602,0
2007-12-16,34.5,61.0,4.5,245556,1115141,244443,147428,563043,481274,497,619,1149,1328,1037,500578,374298,424602,0
2007-12-09,34.5,61.0,4.5,245556,1115141,244443,147428,563043,481274,497,619,1149,1328,1037,500578,374298,424602,2
2006-01-01,43.0,53.666666666666664,3.3333333333333335,218466,1195642,209540,115831,479543,415824,523,1174,2212,2036,2273,474302,357331,369450,0
2006-01-29,43.0,53.666666666666664,3.3333333333333335,218466,1195642,209540,115831,479543,415824,523,1174,2212,2036,2273,474302,357331,369450,0
2006-01-22,43.0,53.666666666666664,3.3333333333333335,218466,1195642,209540,115831,479543,415824,523,1174,2212,2036,2273,474302,357331,369450,0
2006-01-08,43.0,53.666666666666664,3.3333333333333335,218466,1195642,209540,115831,479543,415824,523,1174,2212,2036,2273,474302,357331,369450,0
2006-01-15,43.0,53.666666666666664,3.3333333333333335,218466,1195642,209540,115831,479543,415824,523,1174,2212,2036,2273,474302,357331,369450,3
2007-09-16,34.5,62.0,3.5,226061,1158580,226473,142069,548039,448633,527,686,1261,1356,1183,499246,372869,413197,0
2007-09-23,34.5,62.0,3.5,226061,1158580,226473,142069,548039,448633,527,686,1261,1356,1183,499246,372869,413197,0
2007-09-02,34.5,62.0,3.5,226061,1158580,226473,142069,548039,448633,527,686,1261,1356,1183,499246,372869,413197,0
2007-09-09,34.5,62.0,3.5,226061,1158580,226473,142069,548039,448633,527,686,1261,1356,1183,499246,372869,413197,2
2007-09-30,34.5,62.0,3.5,226061,1158580,226473,142069,548039,448633,527,686,1261,1356,1183,499246,372869,413197,6
2006-12-10,36.5,60.0,3.5,247474,1135406,229243,128795,523476,437894,536,998,1638,1888,1649,486412,363730,398792,0
2006-12-03,36.5,60.0,3.5,247474,1135406,229243,128795,523476,437894,536,998,1638,1888,1649,486412,363730,398792,6
2006-12-31,36.5,60.0,3.5,247474,1135406,229243,128795,523476,437894,536,998,1638,1888,1649,486412,363730,398792,2
2006-12-24,36.5,60.0,3.5,247474,1135406,229243,128795,523476,437894,536,998,1638,1888,1649,486412,363730,398792,4
2006-12-17,36.5,60.0,3.5,247474,1135406,229243,128795,523476,437894,536,998,1638,1888,1649,486412,363730,398792,2
2007-07-08,30.0,64.5,5.5,220866,1155448,233176,138546,541015,450464,537,778,1361,1534,1354,497100,369614,409097,0
2007-07-22,30.0,64.5,5.5,220866,1155448,233176,138546,541015,450464,537,778,1361,1534,1354,497100,369614,409097,2
2007-07-15,30.0,64.5,5.5,220866,1155448,233176,138546,541015,450464,537,778,1361,1534,1354,497100,369614,409097,4
2007-07-29,30.0,64.5,5.5,220866,1155448,233176,138546,541015,450464,537,778,1361,1534,1354,497100,369614,409097,2
2007-07-01,30.0,64.5,5.5,220866,1155448,233176,138546,541015,450464,537,778,1361,1534,1354,497100,369614,409097,4
2007-03-25,34.0,62.0,4.0,216126,1146624,229526,133835,529461,442158,545,833,1596,1623,1495,487268,367158,404080,0
2007-03-18,34.0,62.0,4.0,216126,1146624,229526,133835,529461,442158,545,833,1596,1623,1495,487268,367158,404080,0
2007-03-11,34.0,62.0,4.0,216126,1146624,229526,133835,529461,442158,545,833,1596,1623,1495,487268,367158,404080,0
2007-03-04,34.0,62.0,4.0,216126,1146624,229526,133835,529461,442158,545,833,1596,1623,1495,487268,367158,404080,6
2007-05-27,33.5,62.5,4.0,220440,1161581,228836,135835,538547,445891,545,842,1493,1536,1415,492929,370934,406748,0
2007-05-20,33.5,62.5,4.0,220440,1161581,228836,135835,538547,445891,545,842,1493,1536,1415,492929,370934,406748,2
2007-05-06,33.5,62.5,4.0,220440,1161581,228836,135835,538547,445891,545,842,1493,1536,1415,492929,370934,406748,2
2007-05-13,33.5,62.5,4.0,220440,1161581,228836,135835,538547,445891,545,842,1493,1536,1415,492929,370934,406748,4
2007-04-15,37.0,59.0,4.0,214397,1150590,233420,133351,533451,446596,548,887,1470,1539,1490,489640,366187,405510,0
2007-04-29,37.0,59.0,4.0,214397,1150590,233420,133351,533451,446596,548,887,1470,1539,1490,489640,366187,405510,0
2007-04-22,37.0,59.0,4.0,214397,1150590,233420,133351,533451,446596,548,887,1470,1539,1490,489640,366187,405510,2
2007-04-01,37.0,59.0,4.0,214397,1150590,233420,133351,533451,446596,548,887,1470,1539,1490,489640,366187,405510,2
2007-04-08,37.0,59.0,4.0,214397,1150590,233420,133351,533451,446596,548,887,1470,1539,1490,489640,366187,405510,2
2006-10-01,37.0,58.0,5.0,206248,1122914,216952,125532,519748,415798,554,941,1570,1918,1491,485583,358462,396412,0
2006-10-22,37.0,58.0,5.0,206248,1122914,216952,125532,519748,415798,554,941,1570,1918,1491,485583,358462,396412,0
2006-10-08,37.0,58.0,5.0,206248,1122914,216952,125532,519748,415798,554,941,1570,1918,1491,485583,358462,396412,0
2006-10-29,37.0,58.0,5.0,206248,1122914,216952,125532,519748,415798,554,941,1570,1918,1491,485583,358462,396412,3
2006-10-15,37.0,58.0,5.0,206248,1122914,216952,125532,519748,415798,554,941,1570,1918,1491,485583,358462,396412,3
2006-05-21,32.0,61.0,7.0,221849,1180581,215819,121155,496672,423472,565,1086,1905,1897,1942,484518,356704,382161,0
2006-05-28,32.0,61.0,7.0,221849,1180581,215819,121155,496672,423472,565,1086,1905,1897,1942,484518,356704,382161,0
2006-05-07,32.0,61.0,7.0,221849,1180581,215819,121155,496672,423472,565,1086,1905,1897,1942,484518,356704,382161,0
2006-05-14,32.0,61.0,7.0,221849,1180581,215819,121155,496672,423472,565,1086,1905,1897,1942,484518,356704,382161,4
2006-04-02,35.666666666666664,62.666666666666664,1.6666666666666665,223168,1193296,214625,119611,491322,418625,565,1123,1998,2071,1821,477862,357423,379226,0
2006-04-09,35.666666666666664,62.666666666666664,1.6666666666666665,223168,1193296,214625,119611,491322,418625,565,1123,1998,2071,1821,477862,357423,379226,0
2006-04-16,35.666666666666664,62.666666666666664,1.6666666666666665,223168,1193296,214625,119611,491322,418625,565,1123,1998,2071,1821,477862,357423,379226,3
2006-04-23,35.666666666666664,62.666666666666664,1.6666666666666665,223168,1193296,214625,119611,491322,418625,565,1123,1998,2071,1821,477862,357423,379226,3
2006-04-30,35.666666666666664,62.666666666666664,1.6666666666666665,223168,1193296,214625,119611,491322,418625,565,1123,1998,2071,1821,477862,357423,379226,6
2006-08-13,39.5,56.5,4.0,218558,1145907,210473,122780,511525,418759,566,1035,1722,1877,1650,487446,360691,392217,0
2006-08-20,39.5,56.5,4.0,218558,1145907,210473,122780,511525,418759,566,1035,1722,1877,1650,487446,360691,392217,0
2006-08-06,39.5,56.5,4.0,218558,1145907,210473,122780,511525,418759,566,1035,1722,1877,1650,487446,360691,392217,0
2006-08-27,39.5,56.5,4.0,218558,1145907,210473,122780,511525,418759,566,1035,1722,1877,1650,487446,360691,392217,2
2006-06-04,37.0,57.666666666666664,5.333333333333333,217751,1172128,221220,122726,501897,427440,566,1074,1867,2050,1802,488787,357879,385111,0
2006-06-11,37.0,57.666666666666664,5.333333333333333,217751,1172128,221220,122726,501897,427440,566,1074,1867,2050,1802,488787,357879,385111,3
2006-06-25,37.0,57.666666666666664,5.333333333333333,217751,1172128,221220,122726,501897,427440,566,1074,1867,2050,1802,488787,357879,385111,6
2006-06-18,37.0,57.666666666666664,5.333333333333333,217751,1172128,221220,122726,501897,427440,566,1074,1867,2050,1802,488787,357879,385111,3
2006-07-16,39.0,56.666666666666664,4.333333333333333,219666,1157926,209494,120430,506637,416849,572,965,1763,1934,1737,485766,359006,388619,0
2006-07-09,39.0,56.666666666666664,4.333333333333333,219666,1157926,209494,120430,506637,416849,572,965,1763,1934,1737,485766,359006,388619,0
2006-07-30,39.0,56.666666666666664,4.333333333333333,219666,1157926,209494,120430,506637,416849,572,965,1763,1934,1737,485766,359006,388619,0
2006-07-23,39.0,56.666666666666664,4.333333333333333,219666,1157926,209494,120430,506637,416849,572,965,1763,1934,1737,485766,359006,388619,0
2006-07-02,39.0,56.666666666666664,4.3333333333333339,219666,1157926,209494,120430,506637,416849,572,965,1763,1934,1737,485766,359006,388619,6
